"Data Source","World Development Indicators",

"Last Updated Date","2017-04-27",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Channel Islands","CHI","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","83.0306","90.69944","95.0029","95.89047","93.59222","93.08548","93.91115","90.19398","","","","","","98.53603","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.823","97.79994","96.6214","96.30917","95.01924","",
"China","CHN","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","102.20793","103.41538","104.79625","100.92827","102.66352","104.93496","99.96221","94.42244","51.96164","","","","","","","","","84.40862","91.03324","101.93808","106.819","109.96299","108.25515","","104.36639","96.27437","92.4668","",
"Cote d'Ivoire","CIV","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","39.53209","39.73513","43.55625","47.03678","49.9345","50.27264","51.84946","54.19944","57.78649","","55.13734","53.59156","46.01594","46.91774","46.50125","47.00913","44.10558","42.11495","45.97413","41.88472","43.15281","43.09172","41.63788","42.99141","40.4116","40.49302","43.41945","43.95706","50.09163","","","","","44.78682","45.81223","","46.65766","","54.39085","55.92756","54.95806","56.91072","63.03336","",
"Cameroon","CMR","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","46.82609","46.24041","48.21523","49.68395","50.6197","60.83142","51.37283","49.70167","49.88152","48.98773","49.21033","50.8342","52.26544","52.67421","54.43546","54.24632","","55.57646","54.34074","","","","","","","","47.74893","48.70273","","","55.32444","57.14924","","49.51928","52.66108","68.07238","67.83057","69.85831","69.1739","72.97517","","72.1678","73.89167","",
"Congo, Dem. Rep.","COD","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","41.38805","43.55175","","","","53.83871","56.76694","60.32506","","59.91524","62.08632","64.58064","66.98416","69.28635","","","","50.52222","","","52.2805","48.43362","55.66863","46.81198","","","","","33.75413","","","41.0008","","","","","52.93446","57.7523","60.25147","60.7848","62.64965","67.7587","66.76749","","","",
"Congo, Rep.","COG","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","56.83467","60.42116","70.0468","57.96416","67.58251","70.01843","72.85301","73.21403","80.20435","81.14269","79.4146","78.70592","72.28595","75.47326","72.78969","73.83369","74.28025","74.74052","68.94789","59.93876","55.43615","62.81086","64.29468","54.74926","","50.08747","","","31.88915","","57.73912","60.76249","57.49509","82.97096","72.49939","78.68344","76.98297","71.60437","70.74347","70.74732","77.54921","74.25461","","","","",
"Colombia","COL","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","47.63602","50.90942","51.58855","54.63397","55.1382","","","","","","","","69.28197","72.52253","72.98931","67.21334","69.97101","69.46849","68.64408","68.05682","71.6812","70.5765","78.64801","79.39161","79.21356","83.44215","85.19321","","92.20859","94.35292","94.98594","92.97721","94.11848","","103.5205","108.41745","115.74593","118.5662","119.1839","124.105","122.4403","119.93416","113.19043","102.10792","100.60218","100.46642","",
"Comoros","COM","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","60.31564","","","","","67.33702","54.03011","","","","","44.27404","38.97752","47.01549","","","","","48.33826","","","57.56621","56.80132","61.50778","","","63.57955","72.64296","","","","","73.57403","76.44832","","",
"Cabo Verde","CPV","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","10.23672","12.5633","19.17569","14.16995","13.75278","13.51984","16.97253","27.3939","24.87461","22.18982","31.18745","32.69594","36.08313","40.60668","46.56111","","60.3995","","","","75.78992","","","","99.15326","","101.88103","94.93593","96.16121","96.96459","95.12852","81.35198","93.67956","89.20052","96.37194","93.55504","98.32278","95.71031","98.99464","95.14544","99.77843","102.16211","",
"Costa Rica","CRI","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","76.48776","76.72574","86.36704","90.31679","88.93384","86.63248","81.9234","89.02291","85.62152","82.86921","83.45878","87.11617","87.77172","81.60789","74.92113","78.14954","78.68407","75.86149","76.23412","75.64275","75.05871","79.76308","81.80551","83.72635","82.4616","81.76579","83.92306","","","86.56073","92.1107","94.7753","96.68852","","96.46132","95.4392","91.69969","93.72951","95.05862","98.13242","99.36927","104.53688","102.62855","98.96209","98.73826","99.46631","",
"Caribbean small states","CSS","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","88.8245391845703","88.4515609741211","91.0693664550781","91.1309661865234","92.963508605957","90.8488464355469","92.0017242431641","93.1087112426758","92.1695022583008","91.7032775878906","89.3176727294922","89.99365234375","91.7704391479492","93.1706085205078","95.3891983032227","96.2593994140625","95.3744812011719","94.7796783447266","93.5616912841797","91.6385116577148","89.6698684692383","89.139762878418","89.8631210327148","91.7179641723633","93.4597396850586","92.4788513183594","87.5811767578125","89.3767471313477","89.0391006469727","91.0776901245117","91.5861511230469","92.3818893432617","91.4983062744141","91.5646896362305","92.0773315429688","90.3483276367188","90.9857025146484","91.180290222168","90.7654342651367","","","",
"Cuba","CUB","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","64.91327","58.36592","65.51316","75.48843","79.63378","93.69411","111.33849","119.56666","114.39062","105.84486","96.9412","87.15794","95.86704","100.51135","97.43561","94.29142","97.18859","95.31855","96.21506","93.8793","94.151","86.6275","83.77585","96.51212","96.91072","97.51055","","","94.74653","96.46449","96.12966","101.07588","96.44088","93.3237","93.73646","92.15405","92.59768","88.92919","97.36313","97.89865","98.72494","96.49665","94.40789","97.74214","95.94562","",
"Curacao","CUW","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","87.74883","87.37761","84.58779","86.59827","79.1223","78.65077","72.23928","77.63688","83.596","73.07264","89.33345","77.81579","78.40547","76.00438","58.12494","61.31049","68.53799","78.93495","78.21015","78.59986","83.33194","82.67945","100.76701","104.23888","99.69097","97.15772","98.86197","","100.71855","97.6595","98.04249","100.45012","101.18464","87.55183","100.0818","101.14621","99.95163","100.24621","103.16041","99.31649","101.7331","100.06414","98.33207","99.82538","96.81906","",
"Czech Republic","CZE","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.85913","104.00779","104.70264","108.77829","","","99.57669","99.46221","99.57652","104.16467","99.34094","99.95683","99.1259","94.07764","95.77196","98.69252","103.72287","106.66253","103.96134","101.21946","100.0065","98.4112","","",
"Germany","DEU","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100.3609","96.74545","96.39765","97.2034","99.45721","","102.60739","105.90243","107.90039","103.66748","102.78661","101.54134","98.60777","99.94367","104.79879","103.04048","103.27006","102.70687","102.16532","100.10147","100.6941","100.29451","102.58251","",
"Djibouti","DJI","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","20.37625","20.44424","20.19653","20.41363","19.06676","","","","","","","","","","26.25377","29.05326","27.4196","30.52957","28.52252","24.54534","27.59646","24.66038","27.68291","29.7843","27.07207","24.23888","","22.88419","26.05425","25.67133","","","","32.25479","37.27151","","45.12867","","","50.66339","","50.23243","58.94093","63.66014","",
